Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool
22158,72.0,bangalore,0.25,0,0,2,1,-1,0,2.0,Block 1st HRBR Layout,856.0,1.0,0,1,0,0,0
22159,63.0,bangalore,0.5,1,90,3,3,1,0,3.0,Sriven Rag Metropole J P Nagar,1435.0,3.0,0,0,0,0,0
22160,60.0,bangalore,0.6,1,90,3,3,1,0,3.0,Road,1200.0,3.0,0,0,1,0,0
22161,239.0,bangalore,1.0,1,0,3,0,1,0,3.0,Pentine Homes Sampangiram Nagar,2000.0,3.0,0,0,0,0,0
22162,78.0,bangalore,1.0,2,225,3,2,1,0,3.0,Tata New Haven Tumkur Road,1000.0,10.0,0,1,1,0,1
22163,310.0,bangalore,1.0,1,90,3,3,-1,-1,3.0,Bhartiya City Nikoo Homes Phase 2 Thanisandra Main Road,1415.0,32.0,0,0,0,0,0
22164,,bangalore,0.0,-1,-1,2,3,-1,-1,2.0,Kalena Agrahara,0.0,0.0,0,0,0,0,0
22165,78.0,bangalore,0.0,0,90,2,2,-1,0,2.0,Vishal Nest Bellary Road,938.4000000000001,0.0,0,0,1,0,0
22166,88.0,bangalore,0.6153846153846154,1,90,2,2,-1,0,2.0,Veracious Rose Dale Whitefield,880.0,8.0,1,1,1,0,1
22167,85.0,bangalore,0.7142857142857143,0,90,2,2,1,0,3.0,Shriram Greenfield Budigere,900.0,10.0,0,1,1,0,0
22168,64.0,bangalore,0.6,0,0,2,1,1,0,2.0,Pragathi Amber Ananth Nagar,805.0,9.0,0,1,0,0,0
22169,86.3,bangalore,0.21875,0,90,2,1,1,0,2.0,GM Global Techies Town Phase 1 Electronics City,1000.0,7.0,0,1,0,0,0
22170,70.0,bangalore,0.4,0,-1,2,1,-1,-1,2.0,Willow Park Kalkere,928.0,4.0,0,0,0,0,0
22171,130.0,bangalore,0.4,0,90,2,1,1,0,2.0,HAL 2nd Stage Indiranagar,900.0,2.0,1,0,0,0,0
22172,35.0,bangalore,0.75,1,-1,2,0,-1,-1,2.0,Kengeri Satellite Town,728.0,3.0,0,0,0,0,0
22173,58.0,bangalore,0.5,0,-1,2,0,-1,-1,2.0,Suvrith Sadan Kengeri,848.0,2.0,1,0,0,0,0
22174,83.0,bangalore,0.8,0,0,2,2,-1,0,2.0,Jai Gardenia Krishnarajapura,880.0,4.0,0,1,1,0,1
